time,channel,rom_request_address,table,payload_index,response_source,response_byte,consume_byte,jt_output,oracle_byte,response_match,consume_match
1.240960000,11,0x54760,hit7,0x0B606,DDR,0x7E,0x7E,-128,0x7E,1,1
1.240992000,1,0x56AF5,hit9,0x0D4CB,DDR,0x7A,0x7A,-192,0x7A,1,1
1.240992000,3,0x434FA,hit2,0x02703,DDR,0x82,0x82,64,0x82,1,1
1.240992000,5,0x57709,hit9,0x0E0DF,DDR,0x7E,0x7E,-64,0x7E,1,1
1.240992000,9,0x41072,hit0,0x00455,DDR,0x86,0x86,756,0x86,1,1
1.240992000,11,0x54761,hit7,0x0B607,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241024000,1,0x56AF5,hit9,0x0D4CB,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241024000,3,0x434FB,hit2,0x02704,DDR,0x8A,0x8A,320,0x8A,1,1
1.241024000,5,0x5770A,hit9,0x0E0E0,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241024000,9,0x41072,hit0,0x00455,DDR,0x86,0x86,756,0x86,1,1
1.241024000,11,0x54761,hit7,0x0B607,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241056000,1,0x56AF6,hit9,0x0D4CC,DDR,0x90,0x90,512,0x90,1,1
1.241056000,3,0x434FB,hit2,0x02704,DDR,0x8A,0x8A,320,0x8A,1,1
1.241056000,5,0x5770A,hit9,0x0E0E0,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241056000,9,0x41073,hit0,0x00456,DDR,0x92,0x92,2268,0x92,1,1
1.241056000,11,0x54762,hit7,0x0B608,DDR,0x78,0x78,-512,0x78,1,1
1.241088000,1,0x56AF7,hit9,0x0D4CD,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241088000,3,0x434FC,hit2,0x02705,DDR,0x80,0x80,0,0x80,1,1
1.241088000,5,0x5770B,hit9,0x0E0E1,DDR,0x80,0x80,0,0x80,1,1
1.241088000,9,0x41073,hit0,0x00456,DDR,0x92,0x92,2268,0x92,1,1
1.241088000,11,0x54762,hit7,0x0B608,DDR,0x78,0x78,-512,0x78,1,1
1.241120000,1,0x56AF7,hit9,0x0D4CD,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241120000,3,0x434FC,hit2,0x02705,DDR,0x80,0x80,0,0x80,1,1
1.241120000,5,0x5770B,hit9,0x0E0E1,DDR,0x80,0x80,0,0x80,1,1
1.241120000,9,0x41073,hit0,0x00456,DDR,0x92,0x92,2268,0x92,1,1
1.241120000,11,0x54763,hit7,0x0B609,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241152000,1,0x56AF8,hit9,0x0D4CE,DDR,0x6E,0x6E,-576,0x6E,1,1
1.241152000,3,0x434FD,hit2,0x02706,DDR,0x81,0x81,32,0x81,1,1
1.241152000,5,0x5770C,hit9,0x0E0E2,DDR,0x80,0x80,0,0x80,1,1
1.241152000,9,0x41074,hit0,0x00457,DDR,0x8F,0x8F,1890,0x8F,1,1
1.241152000,11,0x54763,hit7,0x0B609,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241184000,1,0x56AF8,hit9,0x0D4CE,DDR,0x6E,0x6E,-576,0x6E,1,1
1.241184000,3,0x434FD,hit2,0x02706,DDR,0x81,0x81,32,0x81,1,1
1.241184000,5,0x5770C,hit9,0x0E0E2,DDR,0x80,0x80,0,0x80,1,1
1.241184000,9,0x41074,hit0,0x00457,DDR,0x8F,0x8F,1890,0x8F,1,1
1.241184000,11,0x54764,hit7,0x0B60A,DDR,0x7D,0x7D,-192,0x7D,1,1
1.241216000,1,0x56AF9,hit9,0x0D4CF,DDR,0x7E,0x7E,-64,0x7E,1,1
1.241216000,3,0x434FE,hit2,0x02707,DDR,0x87,0x87,224,0x87,1,1
1.241216000,5,0x5770D,hit9,0x0E0E3,DDR,0x80,0x80,0,0x80,1,1
1.241216000,9,0x41075,hit0,0x00458,DDR,0x84,0x84,504,0x84,1,1
1.241216000,11,0x54764,hit7,0x0B60A,DDR,0x7D,0x7D,-192,0x7D,1,1
1.241248000,1,0x56AF9,hit9,0x0D4CF,DDR,0x7E,0x7E,-64,0x7E,1,1
1.241248000,3,0x434FE,hit2,0x02707,DDR,0x87,0x87,224,0x87,1,1
1.241248000,5,0x5770D,hit9,0x0E0E3,DDR,0x80,0x80,0,0x80,1,1
1.241248000,9,0x41075,hit0,0x00458,DDR,0x84,0x84,504,0x84,1,1
1.241248000,11,0x54765,hit7,0x0B60B,DDR,0x7C,0x7C,-256,0x7C,1,1
1.241280000,1,0x56AFA,hit9,0x0D4D0,DDR,0x93,0x93,608,0x93,1,1
1.241280000,3,0x434FF,hit2,0x02708,DDR,0x88,0x88,256,0x88,1,1
1.241280000,5,0x5770E,hit9,0x0E0E4,DDR,0x7F,0x7F,-32,0x7F,1,1
1.241280000,9,0x41076,hit0,0x00459,DDR,0x86,0x86,756,0x86,1,1
1.241280000,11,0x54765,hit7,0x0B60B,DDR,0x7C,0x7C,-256,0x7C,1,1
1.241312000,1,0x56AFA,hit9,0x0D4D0,DDR,0x93,0x93,608,0x93,1,1
1.241312000,3,0x434FF,hit2,0x02708,DDR,0x88,0x88,256,0x88,1,1
1.241312000,5,0x5770E,hit9,0x0E0E4,DDR,0x7F,0x7F,-32,0x7F,1,1
1.241312000,9,0x41076,hit0,0x00459,DDR,0x86,0x86,756,0x86,1,1
1.241312000,11,0x54766,hit7,0x0B60C,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241344000,1,0x56AFB,hit9,0x0D4D1,DDR,0x80,0x80,0,0x80,1,1
1.241344000,3,0x43500,hit2,0x02709,DDR,0x80,0x80,0,0x80,1,1
1.241344000,5,0x5770F,hit9,0x0E0E5,DDR,0x7D,0x7D,-96,0x7D,1,1
1.241344000,9,0x41077,hit0,0x0045A,DDR,0x8F,0x8F,1890,0x8F,1,1
1.241344000,11,0x54766,hit7,0x0B60C,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241376000,1,0x56AFB,hit9,0x0D4D1,DDR,0x80,0x80,0,0x80,1,1
1.241376000,3,0x43500,hit2,0x02709,DDR,0x80,0x80,0,0x80,1,1
1.241376000,5,0x5770F,hit9,0x0E0E5,DDR,0x7D,0x7D,-96,0x7D,1,1
1.241376000,9,0x41077,hit0,0x0045A,DDR,0x8F,0x8F,1890,0x8F,1,1
1.241376000,11,0x54767,hit7,0x0B60D,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241408000,1,0x56AFC,hit9,0x0D4D2,DDR,0x8C,0x8C,384,0x8C,1,1
1.241408000,3,0x43501,hit2,0x0270A,DDR,0x83,0x83,96,0x83,1,1
1.241408000,5,0x57710,hit9,0x0E0E6,DDR,0x74,0x74,-384,0x74,1,1
1.241408000,9,0x41078,hit0,0x0045B,DDR,0x85,0x85,630,0x85,1,1
1.241408000,11,0x54767,hit7,0x0B60D,DDR,0x7A,0x7A,-384,0x7A,1,1
1.241440000,1,0x56AFC,hit9,0x0D4D2,DDR,0x8C,0x8C,384,0x8C,1,1
1.241440000,3,0x43501,hit2,0x0270A,DDR,0x83,0x83,96,0x83,1,1
1.241440000,5,0x57710,hit9,0x0E0E6,DDR,0x74,0x74,-384,0x74,1,1
1.241440000,9,0x41078,hit0,0x0045B,DDR,0x85,0x85,630,0x85,1,1
1.241440000,11,0x54768,hit7,0x0B60E,DDR,0x7C,0x7C,-256,0x7C,1,1
1.241472000,1,0x56AFD,hit9,0x0D4D3,DDR,0x6E,0x6E,-576,0x6E,1,1
1.241472000,3,0x43502,hit2,0x0270B,DDR,0x8A,0x8A,320,0x8A,1,1
1.241472000,5,0x57711,hit9,0x0E0E7,DDR,0x84,0x84,128,0x84,1,1
1.241472000,9,0x41079,hit0,0x0045C,DDR,0x84,0x84,504,0x84,1,1
1.241472000,11,0x54768,hit7,0x0B60E,DDR,0x7C,0x7C,-256,0x7C,1,1
1.241504000,1,0x56AFD,hit9,0x0D4D3,DDR,0x6E,0x6E,-576,0x6E,1,1
1.241504000,3,0x43502,hit2,0x0270B,DDR,0x8A,0x8A,320,0x8A,1,1
1.241504000,5,0x57711,hit9,0x0E0E7,DDR,0x84,0x84,128,0x84,1,1
1.241504000,9,0x41079,hit0,0x0045C,DDR,0x84,0x84,504,0x84,1,1
1.241504000,11,0x54769,hit7,0x0B60F,DDR,0x7E,0x7E,-128,0x7E,1,1
1.241536000,1,0x56AFE,hit9,0x0D4D4,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241536000,3,0x43503,hit2,0x0270C,DDR,0x83,0x83,96,0x83,1,1
1.241536000,5,0x57712,hit9,0x0E0E8,DDR,0x7F,0x7F,-32,0x7F,1,1
1.241536000,9,0x4107A,hit0,0x0045D,DDR,0x89,0x89,1134,0x89,1,1
1.241536000,11,0x54769,hit7,0x0B60F,DDR,0x7E,0x7E,-128,0x7E,1,1
1.241568000,1,0x56AFE,hit9,0x0D4D4,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241568000,3,0x43503,hit2,0x0270C,DDR,0x83,0x83,96,0x83,1,1
1.241568000,5,0x57712,hit9,0x0E0E8,DDR,0x7F,0x7F,-32,0x7F,1,1
1.241568000,9,0x4107A,hit0,0x0045D,DDR,0x89,0x89,1134,0x89,1,1
1.241568000,11,0x5476A,hit7,0x0B610,DDR,0x7F,0x7F,-64,0x7F,1,1
1.241600000,1,0x56AFF,hit9,0x0D4D5,DDR,0x93,0x93,608,0x93,1,1
1.241600000,3,0x43504,hit2,0x0270D,DDR,0x7B,0x7B,-160,0x7B,1,1
1.241600000,5,0x57713,hit9,0x0E0E9,DDR,0x82,0x82,64,0x82,1,1
1.241600000,9,0x4107A,hit0,0x0045D,DDR,0x89,0x89,1134,0x89,1,1
1.241600000,11,0x5476B,hit7,0x0B611,DDR,0x7C,0x7C,-256,0x7C,1,1
1.241632000,1,0x56AFF,hit9,0x0D4D5,DDR,0x93,0x93,608,0x93,1,1
1.241632000,3,0x43505,hit2,0x0270E,DDR,0x8D,0x8D,416,0x8D,1,1
1.241632000,5,0x57713,hit9,0x0E0E9,DDR,0x82,0x82,64,0x82,1,1
1.241632000,9,0x4107B,hit0,0x0045E,DDR,0x89,0x89,1134,0x89,1,1
1.241632000,11,0x5476B,hit7,0x0B611,DDR,0x7C,0x7C,-256,0x7C,1,1
1.241664000,1,0x56B00,hit9,0x0D4D6,DDR,0x8D,0x8D,416,0x8D,1,1
1.241664000,3,0x43505,hit2,0x0270E,DDR,0x8D,0x8D,416,0x8D,1,1
1.241664000,5,0x57714,hit9,0x0E0EA,DDR,0x88,0x88,256,0x88,1,1
1.241664000,9,0x4107B,hit0,0x0045E,DDR,0x89,0x89,1134,0x89,1,1
1.241664000,11,0x5476C,hit7,0x0B612,DDR,0x78,0x78,-512,0x78,1,1
1.241696000,1,0x56B00,hit9,0x0D4D6,DDR,0x8D,0x8D,416,0x8D,1,1
1.241696000,3,0x43506,hit2,0x0270F,DDR,0x81,0x81,32,0x81,1,1
1.241696000,5,0x57715,hit9,0x0E0EB,DDR,0x89,0x89,288,0x89,1,1
1.241696000,9,0x4107C,hit0,0x0045F,DDR,0x8C,0x8C,1512,0x8C,1,1
1.241696000,11,0x5476C,hit7,0x0B612,DDR,0x78,0x78,-512,0x78,1,1
1.241728000,1,0x56B01,hit9,0x0D4D7,DDR,0x75,0x75,-352,0x75,1,1
1.241728000,3,0x43506,hit2,0x0270F,DDR,0x81,0x81,32,0x81,1,1
1.241728000,5,0x57715,hit9,0x0E0EB,DDR,0x89,0x89,288,0x89,1,1
1.241728000,9,0x4107C,hit0,0x0045F,DDR,0x8C,0x8C,1512,0x8C,1,1
1.241728000,11,0x5476D,hit7,0x0B613,DDR,0x78,0x78,-512,0x78,1,1
1.241760000,1,0x56B01,hit9,0x0D4D7,DDR,0x75,0x75,-352,0x75,1,1
1.241760000,3,0x43507,hit2,0x02710,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241760000,5,0x57716,hit9,0x0E0EC,DDR,0x83,0x83,96,0x83,1,1
1.241760000,9,0x4107D,hit0,0x00460,DDR,0x80,0x80,0,0x80,1,1
1.241760000,11,0x5476D,hit7,0x0B613,DDR,0x78,0x78,-512,0x78,1,1
1.241792000,1,0x56B02,hit9,0x0D4D8,DDR,0x85,0x85,160,0x85,1,1
1.241792000,3,0x43507,hit2,0x02710,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241792000,5,0x57716,hit9,0x0E0EC,DDR,0x83,0x83,96,0x83,1,1
1.241792000,9,0x4107D,hit0,0x00460,DDR,0x80,0x80,0,0x80,1,1
1.241792000,11,0x5476E,hit7,0x0B614,DDR,0x7D,0x7D,-192,0x7D,1,1
1.241824000,1,0x56B02,hit9,0x0D4D8,DDR,0x85,0x85,160,0x85,1,1
1.241824000,3,0x43508,hit2,0x02711,DDR,0x89,0x89,288,0x89,1,1
1.241824000,5,0x57717,hit9,0x0E0ED,DDR,0x8C,0x8C,384,0x8C,1,1
1.241824000,9,0x4107E,hit0,0x00461,DDR,0x7D,0x7D,-378,0x7D,1,1
1.241824000,11,0x5476E,hit7,0x0B614,DDR,0x7D,0x7D,-192,0x7D,1,1
1.241856000,1,0x56B03,hit9,0x0D4D9,DDR,0x7F,0x7F,-32,0x7F,1,1
1.241856000,3,0x43508,hit2,0x02711,DDR,0x89,0x89,288,0x89,1,1
1.241856000,5,0x57717,hit9,0x0E0ED,DDR,0x8C,0x8C,384,0x8C,1,1
1.241856000,9,0x4107E,hit0,0x00461,DDR,0x7D,0x7D,-378,0x7D,1,1
1.241856000,11,0x5476F,hit7,0x0B615,DDR,0x82,0x82,128,0x82,1,1
1.241888000,1,0x56B03,hit9,0x0D4D9,DDR,0x7F,0x7F,-32,0x7F,1,1
1.241888000,3,0x43509,hit2,0x02712,DDR,0x87,0x87,224,0x87,1,1
1.241888000,5,0x57718,hit9,0x0E0EE,DDR,0x85,0x85,160,0x85,1,1
1.241888000,9,0x4107F,hit0,0x00462,DDR,0x89,0x89,1134,0x89,1,1
1.241888000,11,0x5476F,hit7,0x0B615,DDR,0x82,0x82,128,0x82,1,1
1.241920000,1,0x56B04,hit9,0x0D4DA,DDR,0x7D,0x7D,-96,0x7D,1,1
1.241920000,3,0x43509,hit2,0x02712,DDR,0x87,0x87,224,0x87,1,1
1.241920000,5,0x57718,hit9,0x0E0EE,DDR,0x85,0x85,160,0x85,1,1
1.241920000,9,0x4107F,hit0,0x00462,DDR,0x89,0x89,1134,0x89,1,1
1.241920000,11,0x54770,hit7,0x0B616,DDR,0x86,0x86,384,0x86,1,1
1.241952000,1,0x56B04,hit9,0x0D4DA,DDR,0x7D,0x7D,-96,0x7D,1,1
1.241952000,3,0x4350A,hit2,0x02713,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241952000,5,0x57719,hit9,0x0E0EF,DDR,0x87,0x87,224,0x87,1,1
1.241952000,9,0x41080,hit0,0x00463,DDR,0x8C,0x8C,1512,0x8C,1,1
1.241952000,11,0x54770,hit7,0x0B616,DDR,0x86,0x86,384,0x86,1,1
1.241984000,1,0x56B05,hit9,0x0D4DB,DDR,0x7B,0x7B,-160,0x7B,1,1
1.241984000,3,0x4350A,hit2,0x02713,DDR,0x7A,0x7A,-192,0x7A,1,1
1.241984000,5,0x57719,hit9,0x0E0EF,DDR,0x87,0x87,224,0x87,1,1
1.241984000,9,0x41080,hit0,0x00463,DDR,0x8C,0x8C,1512,0x8C,1,1
1.241984000,11,0x54771,hit7,0x0B617,DDR,0x87,0x87,448,0x87,1,1
1.242016000,1,0x56B05,hit9,0x0D4DB,DDR,0x7B,0x7B,-160,0x7B,1,1
1.242016000,3,0x4350B,hit2,0x02714,DDR,0x82,0x82,64,0x82,1,1
1.242016000,5,0x5771A,hit9,0x0E0F0,DDR,0x81,0x81,32,0x81,1,1
1.242016000,9,0x41081,hit0,0x00464,DDR,0x81,0x81,126,0x81,1,1
1.242016000,11,0x54771,hit7,0x0B617,DDR,0x87,0x87,448,0x87,1,1
1.242048000,1,0x56B06,hit9,0x0D4DC,DDR,0x8A,0x8A,320,0x8A,1,1
1.242048000,3,0x4350B,hit2,0x02714,DDR,0x82,0x82,64,0x82,1,1
1.242048000,5,0x5771A,hit9,0x0E0F0,DDR,0x81,0x81,32,0x81,1,1
1.242048000,9,0x41081,hit0,0x00464,DDR,0x81,0x81,126,0x81,1,1
1.242048000,11,0x54772,hit7,0x0B618,DDR,0x84,0x84,256,0x84,1,1
1.242080000,1,0x56B06,hit9,0x0D4DC,DDR,0x8A,0x8A,320,0x8A,1,1
1.242080000,3,0x4350C,hit2,0x02715,DDR,0x8A,0x8A,320,0x8A,1,1
1.242080000,5,0x5771B,hit9,0x0E0F1,DDR,0x82,0x82,64,0x82,1,1
1.242080000,9,0x41082,hit0,0x00465,DDR,0x7D,0x7D,-378,0x7D,1,1
1.242080000,11,0x54772,hit7,0x0B618,DDR,0x84,0x84,256,0x84,1,1
1.242112000,1,0x56B07,hit9,0x0D4DD,DDR,0x73,0x73,-416,0x73,1,1
1.242112000,3,0x4350C,hit2,0x02715,DDR,0x8A,0x8A,320,0x8A,1,1
1.242112000,5,0x5771B,hit9,0x0E0F1,DDR,0x82,0x82,64,0x82,1,1
1.242112000,9,0x41082,hit0,0x00465,DDR,0x7D,0x7D,-378,0x7D,1,1
1.242112000,11,0x54773,hit7,0x0B619,DDR,0x82,0x82,128,0x82,1,1
1.242144000,1,0x56B08,hit9,0x0D4DE,DDR,0x87,0x87,224,0x87,1,1
1.242144000,3,0x4350D,hit2,0x02716,DDR,0x85,0x85,160,0x85,1,1
1.242144000,5,0x5771C,hit9,0x0E0F2,DDR,0x80,0x80,0,0x80,1,1
1.242144000,9,0x41082,hit0,0x00465,DDR,0x7D,0x7D,-378,0x7D,1,1
1.242144000,11,0x54773,hit7,0x0B619,DDR,0x82,0x82,128,0x82,1,1
1.242176000,1,0x56B08,hit9,0x0D4DE,DDR,0x87,0x87,224,0x87,1,1
1.242176000,3,0x4350D,hit2,0x02716,DDR,0x85,0x85,160,0x85,1,1
1.242176000,5,0x5771C,hit9,0x0E0F2,DDR,0x80,0x80,0,0x80,1,1
1.242176000,9,0x41083,hit0,0x00466,DDR,0x84,0x84,504,0x84,1,1
1.242176000,11,0x54774,hit7,0x0B61A,DDR,0x82,0x82,128,0x82,1,1
1.242208000,1,0x56B09,hit9,0x0D4DF,DDR,0x7B,0x7B,-160,0x7B,1,1
1.242208000,3,0x4350E,hit2,0x02717,DDR,0x7D,0x7D,-96,0x7D,1,1
1.242208000,5,0x5771D,hit9,0x0E0F3,DDR,0x7B,0x7B,-160,0x7B,1,1
1.242208000,9,0x41083,hit0,0x00466,DDR,0x84,0x84,504,0x84,1,1
1.242208000,11,0x54774,hit7,0x0B61A,DDR,0x82,0x82,128,0x82,1,1
1.242240000,1,0x56B09,hit9,0x0D4DF,DDR,0x7B,0x7B,-160,0x7B,1,1
1.242240000,3,0x4350E,hit2,0x02717,DDR,0x7D,0x7D,-96,0x7D,1,1
1.242240000,5,0x5771D,hit9,0x0E0F3,DDR,0x7B,0x7B,-160,0x7B,1,1
1.242240000,9,0x41084,hit0,0x00467,DDR,0x82,0x82,252,0x82,1,1
1.242240000,11,0x54775,hit7,0x0B61B,DDR,0x83,0x83,192,0x83,1,1
1.242272000,1,0x56B0A,hit9,0x0D4E0,DDR,0x77,0x77,-288,0x77,1,1
1.242272000,3,0x4350F,hit2,0x02718,DDR,0x8A,0x8A,320,0x8A,1,1
1.242272000,5,0x5771E,hit9,0x0E0F4,DDR,0x7B,0x7B,-160,0x7B,1,1
1.242272000,9,0x41084,hit0,0x00467,DDR,0x82,0x82,252,0x82,1,1
1.242272000,11,0x54775,hit7,0x0B61B,DDR,0x83,0x83,192,0x83,1,1
1.242304000,1,0x56B0A,hit9,0x0D4E0,DDR,0x77,0x77,-288,0x77,1,1
1.242304000,3,0x4350F,hit2,0x02718,DDR,0x8A,0x8A,320,0x8A,1,1
1.242304000,5,0x5771E,hit9,0x0E0F4,DDR,0x7B,0x7B,-160,0x7B,1,1
1.242304000,9,0x41085,hit0,0x00468,DDR,0x7E,0x7E,-252,0x7E,1,1
1.242304000,11,0x54776,hit7,0x0B61C,DDR,0x85,0x85,320,0x85,1,1
1.242336000,1,0x56B0B,hit9,0x0D4E1,DDR,0x81,0x81,32,0x81,1,1
1.242336000,3,0x43510,hit2,0x02719,DDR,0x8D,0x8D,416,0x8D,1,1
1.242336000,5,0x5771F,hit9,0x0E0F5,DDR,0x85,0x85,160,0x85,1,1
1.242336000,9,0x41085,hit0,0x00468,DDR,0x7E,0x7E,-252,0x7E,1,1
1.242336000,11,0x54776,hit7,0x0B61C,DDR,0x85,0x85,320,0x85,1,1
1.242368000,1,0x56B0B,hit9,0x0D4E1,DDR,0x81,0x81,32,0x81,1,1
1.242368000,3,0x43510,hit2,0x02719,DDR,0x8D,0x8D,416,0x8D,1,1
1.242368000,5,0x5771F,hit9,0x0E0F5,DDR,0x85,0x85,160,0x85,1,1
1.242368000,9,0x41086,hit0,0x00469,DDR,0x85,0x85,630,0x85,1,1
1.242368000,11,0x54777,hit7,0x0B61D,DDR,0x87,0x87,448,0x87,1,1
1.242400000,1,0x56B0C,hit9,0x0D4E2,DDR,0xA0,0xA0,1024,0xA0,1,1
1.242400000,3,0x43511,hit2,0x0271A,DDR,0x7C,0x7C,-128,0x7C,1,1
1.242400000,5,0x57720,hit9,0x0E0F6,DDR,0x7A,0x7A,-192,0x7A,1,1
1.242400000,9,0x41086,hit0,0x00469,DDR,0x85,0x85,630,0x85,1,1
1.242400000,11,0x54777,hit7,0x0B61D,DDR,0x87,0x87,448,0x87,1,1
1.242432000,1,0x56B0C,hit9,0x0D4E2,DDR,0xA0,0xA0,1024,0xA0,1,1
1.242432000,3,0x43511,hit2,0x0271A,DDR,0x7C,0x7C,-128,0x7C,1,1
1.242432000,5,0x57720,hit9,0x0E0F6,DDR,0x7A,0x7A,-192,0x7A,1,1
1.242432000,9,0x41087,hit0,0x0046A,DDR,0x7F,0x7F,-126,0x7F,1,1
1.242432000,11,0x54778,hit7,0x0B61E,DDR,0x87,0x87,448,0x87,1,1
1.242464000,1,0x56B0D,hit9,0x0D4E3,DDR,0x7A,0x7A,-192,0x7A,1,1
1.242464000,3,0x43512,hit2,0x0271B,DDR,0x85,0x85,160,0x85,1,1
1.242464000,5,0x57721,hit9,0x0E0F7,DDR,0x7F,0x7F,-32,0x7F,1,1
1.242464000,9,0x41087,hit0,0x0046A,DDR,0x7F,0x7F,-126,0x7F,1,1
1.242464000,11,0x54778,hit7,0x0B61E,DDR,0x87,0x87,448,0x87,1,1
1.242496000,1,0x56B0D,hit9,0x0D4E3,DDR,0x7A,0x7A,-192,0x7A,1,1
1.242496000,3,0x43512,hit2,0x0271B,DDR,0x85,0x85,160,0x85,1,1
1.242496000,5,0x57721,hit9,0x0E0F7,DDR,0x7F,0x7F,-32,0x7F,1,1
1.242496000,9,0x41088,hit0,0x0046B,DDR,0x7E,0x7E,-252,0x7E,1,1
1.242496000,11,0x54779,hit7,0x0B61F,DDR,0x84,0x84,256,0x84,1,1
1.242528000,1,0x56B0E,hit9,0x0D4E4,DDR,0x80,0x80,0,0x80,1,1
1.242528000,3,0x43513,hit2,0x0271C,DDR,0x8A,0x8A,320,0x8A,1,1
1.242528000,5,0x57722,hit9,0x0E0F8,DDR,0x78,0x78,-256,0x78,1,1
1.242528000,9,0x41088,hit0,0x0046B,DDR,0x7E,0x7E,-252,0x7E,1,1
1.242528000,11,0x54779,hit7,0x0B61F,DDR,0x84,0x84,256,0x84,1,1
1.242560000,1,0x56B0E,hit9,0x0D4E4,DDR,0x80,0x80,0,0x80,1,1
1.242560000,3,0x43513,hit2,0x0271C,DDR,0x8A,0x8A,320,0x8A,1,1
1.242560000,5,0x57722,hit9,0x0E0F8,DDR,0x78,0x78,-256,0x78,1,1
1.242560000,9,0x41089,hit0,0x0046C,DDR,0x7F,0x7F,-126,0x7F,1,1
1.242560000,11,0x5477A,hit7,0x0B620,DDR,0x82,0x82,128,0x82,1,1
1.242592000,1,0x56B0F,hit9,0x0D4E5,DDR,0x86,0x86,192,0x86,1,1
1.242592000,3,0x43514,hit2,0x0271D,DDR,0x81,0x81,32,0x81,1,1
1.242592000,5,0x57723,hit9,0x0E0F9,DDR,0x7C,0x7C,-128,0x7C,1,1
1.242592000,9,0x41089,hit0,0x0046C,DDR,0x7F,0x7F,-126,0x7F,1,1
1.242592000,11,0x5477B,hit7,0x0B621,DDR,0x82,0x82,128,0x82,1,1
1.242624000,1,0x56B0F,hit9,0x0D4E5,DDR,0x86,0x86,192,0x86,1,1
1.242624000,3,0x43515,hit2,0x0271E,DDR,0x88,0x88,256,0x88,1,1
1.242624000,5,0x57723,hit9,0x0E0F9,DDR,0x7C,0x7C,-128,0x7C,1,1
1.242624000,9,0x41089,hit0,0x0046C,DDR,0x7F,0x7F,-126,0x7F,1,1
1.242624000,11,0x5477B,hit7,0x0B621,DDR,0x82,0x82,128,0x82,1,1
1.242656000,1,0x56B10,hit9,0x0D4E6,DDR,0x8A,0x8A,320,0x8A,1,1
1.242656000,3,0x43515,hit2,0x0271E,DDR,0x88,0x88,256,0x88,1,1
1.242656000,5,0x57724,hit9,0x0E0FA,DDR,0x80,0x80,0,0x80,1,1
1.242656000,9,0x4108A,hit0,0x0046D,DDR,0x78,0x78,-1008,0x78,1,1
1.242656000,11,0x5477C,hit7,0x0B622,DDR,0x83,0x83,192,0x83,1,1
1.242688000,1,0x56B10,hit9,0x0D4E6,DDR,0x8A,0x8A,320,0x8A,1,1
1.242688000,3,0x43516,hit2,0x0271F,DDR,0x82,0x82,64,0x82,1,1
1.242688000,5,0x57724,hit9,0x0E0FA,DDR,0x80,0x80,0,0x80,1,1
1.242688000,9,0x4108A,hit0,0x0046D,DDR,0x78,0x78,-1008,0x78,1,1
1.242688000,11,0x5477C,hit7,0x0B622,DDR,0x83,0x83,192,0x83,1,1
1.242720000,1,0x56B11,hit9,0x0D4E7,DDR,0x82,0x82,64,0x82,1,1
1.242720000,3,0x43516,hit2,0x0271F,DDR,0x82,0x82,64,0x82,1,1
1.242720000,5,0x57725,hit9,0x0E0FB,DDR,0x85,0x85,160,0x85,1,1
1.242720000,9,0x4108B,hit0,0x0046E,DDR,0x86,0x86,756,0x86,1,1
1.242720000,11,0x5477D,hit7,0x0B623,DDR,0x84,0x84,256,0x84,1,1
1.242752000,1,0x56B11,hit9,0x0D4E7,DDR,0x82,0x82,64,0x82,1,1
1.242752000,3,0x43517,hit2,0x02720,DDR,0x82,0x82,64,0x82,1,1
1.242752000,5,0x57726,hit9,0x0E0FC,DDR,0x80,0x80,0,0x80,1,1
1.242752000,9,0x4108B,hit0,0x0046E,DDR,0x86,0x86,756,0x86,1,1
1.242752000,11,0x5477D,hit7,0x0B623,DDR,0x84,0x84,256,0x84,1,1
1.242784000,1,0x56B12,hit9,0x0D4E8,DDR,0x90,0x90,512,0x90,1,1
1.242784000,3,0x43517,hit2,0x02720,DDR,0x82,0x82,64,0x82,1,1
1.242784000,5,0x57726,hit9,0x0E0FC,DDR,0x80,0x80,0,0x80,1,1
1.242784000,9,0x4108C,hit0,0x0046F,DDR,0x7C,0x7C,-504,0x7C,1,1
1.242784000,11,0x5477E,hit7,0x0B624,DDR,0x84,0x84,256,0x84,1,1
1.242816000,1,0x56B12,hit9,0x0D4E8,DDR,0x90,0x90,512,0x90,1,1
1.242816000,3,0x43518,hit2,0x02721,DDR,0x81,0x81,32,0x81,1,1
1.242816000,5,0x57727,hit9,0x0E0FD,DDR,0x89,0x89,288,0x89,1,1
1.242816000,9,0x4108C,hit0,0x0046F,DDR,0x7C,0x7C,-504,0x7C,1,1
